club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,base_club_name,location_new,latitude_new,longitude_new,location_old,latitude_old,longitude_old
RKC Waalwijk,Nigel Langras,19.0,Right-Back,RKC U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,RKC,Waalwijk,51.687337150000005,5.017307939950269,,,
Sparta Rotterdam,Sven Mijnans,20.0,Right Midfield,Sparta U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Sparta,,,,,,
Sparta Rotterdam,Lorenzo Fonseca,22.0,Centre-Back,Sparta U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Sparta,,,,,,
Sparta Rotterdam,Bradley Martis,21.0,Left-Back,Sparta U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Sparta,,,,,,
Sparta Rotterdam,Emanuel Emegha,17.0,Centre-Forward,Sparta U19,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Sparta,,,,,,
Sparta Rotterdam,Augustin Drakpe,18.0,Centre-Back,Sparta U19,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Sparta,,,,,,
Sparta Rotterdam,Joël Piroe,20.0,Centre-Forward,PSV U21,"End of loanJun 30, 2020",out,Summer,,Eredivisie,2020,2020/2021,Netherlands,PSV Eindhoven,,,,Eindhoven,51.4392648,5.478633
Twente Enschede FC,Tyronne Ebuehi,24.0,Right-Back,Benfica B,loan transfer,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,SL Benfica,Enschede,52.2209855,6.8940537,Lisbon,38.7077507,-9.1365919
Twente Enschede FC,Nathan Markelo,21.0,Right-Back,Everton U23,loan transfer,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Everton FC,Enschede,52.2209855,6.8940537,Liverpool,53.4071991,-2.99168
Twente Enschede FC,Danilo Pereira,21.0,Centre-Forward,Ajax U21,loan transfer,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Ajax Amsterdam,Enschede,52.2209855,6.8940537,Amsterdam,52.3730796,4.8924534
Twente Enschede FC,Ennio van der Gouw,19.0,Goalkeeper,FC Twente U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Twente Enschede FC,Enschede,52.2209855,6.8940537,Enschede,52.2209855,6.8940537
Twente Enschede FC,Mees Hilgers,19.0,Centre-Back,FC Twente U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Twente Enschede FC,Enschede,52.2209855,6.8940537,Enschede,52.2209855,6.8940537
Twente Enschede FC,Thijs van Leeuwen,19.0,Left Winger,FC Twente U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Twente Enschede FC,Enschede,52.2209855,6.8940537,Enschede,52.2209855,6.8940537
Twente Enschede FC,Jayden Oosterwolde,19.0,Left-Back,FC Twente U19,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Twente Enschede FC,Enschede,52.2209855,6.8940537,Enschede,52.2209855,6.8940537
Twente Enschede FC,Ramiz Zerrouki,22.0,Central Midfield,FC Twente U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Twente Enschede FC,Enschede,52.2209855,6.8940537,Enschede,52.2209855,6.8940537
Twente Enschede FC,Casper Staring,19.0,Central Midfield,FC Twente U19,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Twente Enschede FC,Enschede,52.2209855,6.8940537,Enschede,52.2209855,6.8940537
Twente Enschede FC,Oriol Busquets,21.0,Defensive Midfield,Barcelona B,"End of loanJun 30, 2020",out,Summer,,Eredivisie,2020,2020/2021,Netherlands,FC Barcelona,Enschede,52.2209855,6.8940537,Barcelona,41.3828939,2.1774322
FC Utrecht,Odysseus Velanas,22.0,Attacking Midfield,Utrecht U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Utrecht,Utrecht,52.080985600000005,5.12768396945229,,,
FC Utrecht,Tommy St. Jago,20.0,Centre-Back,Utrecht U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Utrecht,Utrecht,52.080985600000005,5.12768396945229,,,
FC Utrecht,Jonas Arweiler,23.0,Centre-Forward,Utrecht U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Utrecht,Utrecht,52.080985600000005,5.12768396945229,,,
FC Utrecht,Mitchell van Rooijen,21.0,Defensive Midfield,Utrecht U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Utrecht,Utrecht,52.080985600000005,5.12768396945229,,,
FC Utrecht,Fabian de Keijzer,20.0,Goalkeeper,Utrecht U21,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Utrecht,Utrecht,52.080985600000005,5.12768396945229,,,
Vitesse Arnhem,Idrissa Touré,22.0,Central Midfield,Juventus U23,loan transfer,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Juventus FC,Arnhem,51.984257,5.9108573,Turin,45.0677551,7.6824892
Vitesse Arnhem,Armando Broja,18.0,Centre-Forward,Chelsea U23,loan transfer,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Chelsea FC,Arnhem,51.984257,5.9108573,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Vitesse Arnhem,Million Manhoef,18.0,Left-Back,Vitesse U19,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Vitesse Arnhem,Arnhem,51.984257,5.9108573,Arnhem,51.984257,5.9108573
Vitesse Arnhem,Enzo Cornelisse,18.0,Centre-Back,Vitesse U19,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Vitesse Arnhem,Arnhem,51.984257,5.9108573,Arnhem,51.984257,5.9108573
Vitesse Arnhem,Daan Huisman,18.0,Attacking Midfield,Vitesse U19,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,Vitesse Arnhem,Arnhem,51.984257,5.9108573,Arnhem,51.984257,5.9108573
VVV-Venlo,Nezar S'Rifi,20.0,Central Midfield,Lierse Kemp U21,free transfer,in,Summer,0.0,Eredivisie,2020,2020/2021,Netherlands,Lierse Kemp,,,,,,
VVV-Venlo,Wassim Essanoussi,16.0,Attacking Midfield,VVV U19,-,in,Summer,,Eredivisie,2020,2020/2021,Netherlands,VVV,,,,,,
VVV-Venlo,Jens Craenmehr,18.0,Goalkeeper,VVV-Venlo U21,-,out,Summer,,Eredivisie,2020,2020/2021,Netherlands,VVV-Venlo,,,,,,
ADO Den Haag,Juan Familia-Castillo,20.0,Left-Back,Chelsea U23,loan transfer,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,Chelsea FC,,,,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Ajax Amsterdam,Devyne Rensch,17.0,Right-Back,Ajax U21,-,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,Ajax Amsterdam,Amsterdam,52.3730796,4.8924534,Amsterdam,52.3730796,4.8924534
Ajax Amsterdam,Kenneth Taylor,18.0,Central Midfield,Ajax U21,-,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,Ajax Amsterdam,Amsterdam,52.3730796,4.8924534,Amsterdam,52.3730796,4.8924534
FC Emmen,Desevio Payne,25.0,Right-Back,Emmen U21,-,out,Winter,,Eredivisie,2020,2020/2021,Netherlands,Emmen,Emmen,52.75286615,6.952513466208563,,,
PEC Zwolle,Rav van den Berg,16.0,Centre-Back,PEC Zwolle U21,-,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,PEC Zwolle,,,,,,
PEC Zwolle,Samir Lagsir,17.0,Attacking Midfield,PEC Zwolle U21,-,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,PEC Zwolle,,,,,,
PSV Eindhoven,Yorbe Vertessen,19.0,Right Winger,PSV U21,-,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,PSV Eindhoven,Eindhoven,51.4392648,5.478633,Eindhoven,51.4392648,5.478633
RKC Waalwijk,Yassin Oukili,20.0,Central Midfield,Vitesse U21,?,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,Vitesse Arnhem,Waalwijk,51.687337150000005,5.017307939950269,Arnhem,51.984257,5.9108573
Twente Enschede FC,Daan Rots,19.0,Right Winger,FC Twente U21,-,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,Twente Enschede FC,Enschede,52.2209855,6.8940537,Enschede,52.2209855,6.8940537
Twente Enschede FC,Max Bruns,18.0,Centre-Back,FC Twente U21,-,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,Twente Enschede FC,Enschede,52.2209855,6.8940537,Enschede,52.2209855,6.8940537
FC Utrecht,Remco Balk,19.0,Right Winger,Groningen U21,?,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,Groningen,Utrecht,52.080985600000005,5.12768396945229,,,
VVV-Venlo,Meritan Shabani,21.0,Attacking Midfield,Wolves U23,loan transfer,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,Wolverhampton  Wanderers,,,,,,
Willem II Tilburg,Ian Smeulers,21.0,Left-Back,Feyenoord U21,loan transfer,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,Feyenoord Rotterdam,,,,Rotterdam,51.9244424,4.47775
Willem II Tilburg,Wesley Spieringhs,19.0,Central Midfield,Willem II U21,-,in,Winter,,Eredivisie,2020,2020/2021,Netherlands,Willem II,,,,,,
Ajax Amsterdam,Danilo Pereira,22.0,Centre-Forward,Ajax U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Ajax Amsterdam,Amsterdam,52.3730796,4.8924534,Amsterdam,52.3730796,4.8924534
AZ Alkmaar,Maxim Gullit,20.0,Left-Back,AZ Alkmaar U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,AZ Alkmaar,,,,,,
AZ Alkmaar,Jelle Duin,22.0,Centre-Forward,AZ Alkmaar U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,AZ Alkmaar,,,,,,
AZ Alkmaar,Peer Koopmeiners,21.0,Defensive Midfield,AZ Alkmaar U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,AZ Alkmaar,,,,,,
AZ Alkmaar,Beau Reus,19.0,Goalkeeper,AZ Alkmaar U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,AZ Alkmaar,,,,,,
SC Cambuur-Leeuwarden,Jhondly van der Meer,19.0,Centre-Back,SC Cambuur U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,SC Cambuur,Leeuwarden,53.2005936,5.7918548,,,
Feyenoord Rotterdam,Naoufal Bannis,19.0,Centre-Forward,Feyenoord U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Feyenoord Rotterdam,Rotterdam,51.9244424,4.47775,Rotterdam,51.9244424,4.47775
Feyenoord Rotterdam,Dylan Vente,22.0,Centre-Forward,Feyenoord U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Feyenoord Rotterdam,Rotterdam,51.9244424,4.47775,Rotterdam,51.9244424,4.47775
Feyenoord Rotterdam,Lennard Hartjes,18.0,Defensive Midfield,Feyenoord U18,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Feyenoord Rotterdam,Rotterdam,51.9244424,4.47775,Rotterdam,51.9244424,4.47775
Feyenoord Rotterdam,Ramon Hendriks,19.0,Centre-Back,Feyenoord U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Feyenoord Rotterdam,Rotterdam,51.9244424,4.47775,Rotterdam,51.9244424,4.47775
Feyenoord Rotterdam,Denzel Hall,20.0,Right-Back,Feyenoord U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Feyenoord Rotterdam,Rotterdam,51.9244424,4.47775,Rotterdam,51.9244424,4.47775
Feyenoord Rotterdam,Thijs Jansen,19.0,Goalkeeper,Feyenoord U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Feyenoord Rotterdam,Rotterdam,51.9244424,4.47775,Rotterdam,51.9244424,4.47775
Feyenoord Rotterdam,Achraf El Bouchataoui,21.0,Central Midfield,Feyenoord U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Feyenoord Rotterdam,Rotterdam,51.9244424,4.47775,Rotterdam,51.9244424,4.47775
Feyenoord Rotterdam,Marouan Azarkan,19.0,Right Winger,Feyenoord U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Feyenoord Rotterdam,Rotterdam,51.9244424,4.47775,Rotterdam,51.9244424,4.47775
Feyenoord Rotterdam,Antoni Milambo,16.0,Attacking Midfield,Feyenoord U18,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Feyenoord Rotterdam,Rotterdam,51.9244424,4.47775,Rotterdam,51.9244424,4.47775
Feyenoord Rotterdam,Ramón ten Hove,23.0,Goalkeeper,Esbjerg fB,free transfer,out,Summer,0.0,Eredivisie,2021,2021/2022,Netherlands,Esbjerg f,Rotterdam,51.9244424,4.47775,,,
Fortuna Sittard,Toshio Lake,20.0,Centre-Forward,Feyenoord U21,free transfer,in,Summer,0.0,Eredivisie,2021,2021/2022,Netherlands,Feyenoord Rotterdam,Sittard,50.9974235,5.8666627,Rotterdam,51.9244424,4.47775
Fortuna Sittard,Ruben van Kouwen,20.0,Goalkeeper,NEC U21,free transfer,in,Summer,0.0,Eredivisie,2021,2021/2022,Netherlands,NEC Nijmegen,Sittard,50.9974235,5.8666627,Nijmegen,51.842574850000005,5.838960628748229
Fortuna Sittard,Nigel Lonwijk,18.0,Centre-Back,Wolves U23,loan transfer,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Wolverhampton  Wanderers,Sittard,50.9974235,5.8666627,,,
Fortuna Sittard,Tom Hendriks,19.0,Goalkeeper,Sittard U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Sittard,Sittard,50.9974235,5.8666627,,,
Fortuna Sittard,Arian Kastrati,19.0,Centre-Forward,Sittard U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Sittard,Sittard,50.9974235,5.8666627,,,
Fortuna Sittard,Ronan Pluijmen,18.0,Left-Back,Sittard U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Sittard,Sittard,50.9974235,5.8666627,,,
Go Ahead Eagles,Sven Jansen,16.0,Goalkeeper,Go Ahead U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Go Ahead,Deventer,52.2695736,6.236339604766698,,,
Go Ahead Eagles,Turan Tuzlacik,20.0,Left-Back,Go Ahead U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Go Ahead,Deventer,52.2695736,6.236339604766698,,,
Go Ahead Eagles,Julliani Eersteling,19.0,Right-Back,Utrecht U21,?,out,Summer,,Eredivisie,2021,2021/2022,Netherlands,Utrecht,Deventer,52.2695736,6.236339604766698,,,
Go Ahead Eagles,Bradly van Hoeven,21.0,Left Winger,Sparta U21,"End of loanJun 30, 2021",out,Summer,,Eredivisie,2021,2021/2022,Netherlands,Sparta,Deventer,52.2695736,6.236339604766698,,,
FC Groningen,Neraysho Kasanwirjo,19.0,Centre-Back,Ajax U21,free transfer,in,Summer,0.0,Eredivisie,2021,2021/2022,Netherlands,Ajax Amsterdam,Groningen,53.2190652,6.5680077,Amsterdam,52.3730796,4.8924534
FC Groningen,Kian Slor,19.0,Left Winger,Groningen U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Groningen,Groningen,53.2190652,6.5680077,,,
FC Groningen,Thomas Poll,19.0,Left-Back,Groningen U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Groningen,Groningen,53.2190652,6.5680077,,,
FC Groningen,Bjorn Meijer,18.0,Left-Back,Groningen U18,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Groningen,Groningen,53.2190652,6.5680077,,,
FC Groningen,Nicklas Strunck Jakobsen,21.0,Central Midfield,Esbjerg fB,"End of loanJun 30, 2021",in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Esbjerg f,Groningen,53.2190652,6.5680077,,,
SC Heerenveen,Timo Zaal,17.0,Centre-Back,Heerenveen U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Heerenveen,Heerenveen,52.9984742,5.923148795038062,,,
SC Heerenveen,Djenahro Nunumete,19.0,Central Midfield,Heerenveen U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Heerenveen,Heerenveen,52.9984742,5.923148795038062,,,
SC Heerenveen,Jaimy Kroesen,18.0,Goalkeeper,Heerenveen U21,-,out,Summer,,Eredivisie,2021,2021/2022,Netherlands,Heerenveen,Heerenveen,52.9984742,5.923148795038062,,,
NEC Nijmegen,Pedro Ruiz,21.0,Centre-Forward,Marseille B,loan transfer,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Olympique Marseille,Nijmegen,51.842574850000005,5.838960628748229,Marseille,43.2961743,5.3699525
NEC Nijmegen,Robin Roefs,18.0,Goalkeeper,NEC U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,NEC Nijmegen,Nijmegen,51.842574850000005,5.838960628748229,Nijmegen,51.842574850000005,5.838960628748229
NEC Nijmegen,Ayman Sellouf,19.0,Left Winger,Utrecht U21,free transfer,out,Summer,0.0,Eredivisie,2021,2021/2022,Netherlands,Utrecht,Nijmegen,51.842574850000005,5.838960628748229,,,
NEC Nijmegen,Thibo Baeten,19.0,Centre-Forward,Torino U19,loan transfer,out,Summer,,Eredivisie,2021,2021/2022,Netherlands,Torino FC,Nijmegen,51.842574850000005,5.838960628748229,Turin,45.0677551,7.6824892
PEC Zwolle,Mees de Wit,23.0,Left-Back,Sporting B,free transfer,in,Summer,0.0,Eredivisie,2021,2021/2022,Netherlands,Sporting,,,,,,
PEC Zwolle,Mark Pabai,20.0,Right-Back,Utrecht U21,?,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Utrecht,,,,,,
PEC Zwolle,Chardi Landu,20.0,Left Winger,PEC Zwolle U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,PEC Zwolle,,,,,,
PEC Zwolle,Daijiro Chirino,19.0,Centre-Back,PEC Zwolle U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,PEC Zwolle,,,,,,
PEC Zwolle,Destan Bajselmani,22.0,Right-Back,PEC Zwolle U21,-,out,Summer,,Eredivisie,2021,2021/2022,Netherlands,PEC Zwolle,,,,,,
PEC Zwolle,Jarno Westerman,19.0,Right Winger,PEC Zwolle U21,-,out,Summer,,Eredivisie,2021,2021/2022,Netherlands,PEC Zwolle,,,,,,
PSV Eindhoven,Richard Ledezma,20.0,Attacking Midfield,PSV U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,PSV Eindhoven,Eindhoven,51.4392648,5.478633,Eindhoven,51.4392648,5.478633
PSV Eindhoven,Dante Rigo,22.0,Defensive Midfield,PSV U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,PSV Eindhoven,Eindhoven,51.4392648,5.478633,Eindhoven,51.4392648,5.478633
Sparta Rotterdam,Augustin Drakpe,19.0,Centre-Back,Sparta U21,-,out,Summer,,Eredivisie,2021,2021/2022,Netherlands,Sparta,,,,,,
Twente Enschede FC,Denilho Cleonise,19.0,Right Winger,Genoa U19,free transfer,in,Summer,0.0,Eredivisie,2021,2021/2022,Netherlands,Genoa,Enschede,52.2209855,6.8940537,,,
Twente Enschede FC,Luca Everink,20.0,Right-Back,FC Twente U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Twente Enschede FC,Enschede,52.2209855,6.8940537,Enschede,52.2209855,6.8940537
Twente Enschede FC,Jahnoah Markelo,18.0,Right Winger,FC Twente U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Twente Enschede FC,Enschede,52.2209855,6.8940537,Enschede,52.2209855,6.8940537
Twente Enschede FC,Tyronne Ebuehi,25.0,Right-Back,Benfica B,"End of loanJun 30, 2021",out,Summer,,Eredivisie,2021,2021/2022,Netherlands,SL Benfica,Enschede,52.2209855,6.8940537,Lisbon,38.7077507,-9.1365919
Twente Enschede FC,Danilo Pereira,22.0,Centre-Forward,Ajax U21,"End of loanJun 30, 2021",out,Summer,,Eredivisie,2021,2021/2022,Netherlands,Ajax Amsterdam,Enschede,52.2209855,6.8940537,Amsterdam,52.3730796,4.8924534
Twente Enschede FC,Nathan Markelo,22.0,Right-Back,Everton U23,"End of loanJun 30, 2021",out,Summer,,Eredivisie,2021,2021/2022,Netherlands,Everton FC,Enschede,52.2209855,6.8940537,Liverpool,53.4071991,-2.99168
FC Utrecht,Quinten Timber,20.0,Central Midfield,Ajax U21,free transfer,in,Summer,0.0,Eredivisie,2021,2021/2022,Netherlands,Ajax Amsterdam,Utrecht,52.080985600000005,5.12768396945229,Amsterdam,52.3730796,4.8924534
FC Utrecht,Sylian Mokono,22.0,Right-Back,Utrecht U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Utrecht,Utrecht,52.080985600000005,5.12768396945229,,,
FC Utrecht,Davy van den Berg,21.0,Central Midfield,Utrecht U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Utrecht,Utrecht,52.080985600000005,5.12768396945229,,,
FC Utrecht,Christopher Mamengi,20.0,Centre-Back,Utrecht U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Utrecht,Utrecht,52.080985600000005,5.12768396945229,,,
Vitesse Arnhem,Nikolai Baden Frederiksen,21.0,Centre-Forward,Juventus U23,€1.83m,in,Summer,1.83,Eredivisie,2021,2021/2022,Netherlands,Juventus FC,Arnhem,51.984257,5.9108573,Turin,45.0677551,7.6824892
Vitesse Arnhem,Daan Reiziger,20.0,Goalkeeper,Ajax U21,free transfer,in,Summer,0.0,Eredivisie,2021,2021/2022,Netherlands,Ajax Amsterdam,Arnhem,51.984257,5.9108573,Amsterdam,52.3730796,4.8924534
Vitesse Arnhem,Romaric Yapi,20.0,Right-Back,Brighton U23,free transfer,in,Summer,0.0,Eredivisie,2021,2021/2022,Netherlands,Brighton,Arnhem,51.984257,5.9108573,,,
Vitesse Arnhem,Enrico Dueñas,20.0,Attacking Midfield,Vitesse U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Vitesse Arnhem,Arnhem,51.984257,5.9108573,Arnhem,51.984257,5.9108573
Vitesse Arnhem,Armando Broja,19.0,Centre-Forward,Chelsea U23,"End of loanJun 30, 2021",out,Summer,,Eredivisie,2021,2021/2022,Netherlands,Chelsea FC,Arnhem,51.984257,5.9108573,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Vitesse Arnhem,Idrissa Touré,23.0,Central Midfield,Juventus U23,"End of loanJun 30, 2021",out,Summer,,Eredivisie,2021,2021/2022,Netherlands,Juventus FC,Arnhem,51.984257,5.9108573,Turin,45.0677551,7.6824892
Willem II Tilburg,Nikolaos Michelis,20.0,Centre-Back,Milan U19,loan transfer,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Milan,,,,,,
Willem II Tilburg,Vincent Schippers,20.0,Right-Back,Willem II U21,-,in,Summer,,Eredivisie,2021,2021/2022,Netherlands,Willem II,,,,,,
Willem II Tilburg,Ian Smeulers,21.0,Left-Back,Feyenoord U21,"End of loanJun 30, 2021",out,Summer,,Eredivisie,2021,2021/2022,Netherlands,Feyenoord Rotterdam,,,,Rotterdam,51.9244424,4.47775
AZ Alkmaar,Milos Kerkez,18.0,Left-Back,Milan U19,€2.00m,in,Winter,2.0,Eredivisie,2021,2021/2022,Netherlands,Milan,,,,,,
AZ Alkmaar,Yusuf Barasi,18.0,Centre-Forward,AZ Alkmaar U21,-,in,Winter,,Eredivisie,2021,2021/2022,Netherlands,AZ Alkmaar,,,,,,
AZ Alkmaar,Ernest Poku,18.0,Centre-Forward,AZ Alkmaar U21,-,in,Winter,,Eredivisie,2021,2021/2022,Netherlands,AZ Alkmaar,,,,,,
Go Ahead Eagles,Aventis Aventisian,19.0,Left-Back,PAOK Salonika B,free transfer,in,Winter,0.0,Eredivisie,2021,2021/2022,Netherlands,PAOK Salonika,Deventer,52.2695736,6.236339604766698,,,
FC Groningen,Emmanuel Matuta,19.0,Defensive Midfield,PSV U21,?,in,Winter,,Eredivisie,2021,2021/2022,Netherlands,PSV Eindhoven,Groningen,53.2190652,6.5680077,Eindhoven,51.4392648,5.478633
Heracles Almelo,Sem Scheperman,19.0,Defensive Midfield,FC Twente U21,-,in,Winter,,Eredivisie,2021,2021/2022,Netherlands,Twente Enschede FC,,,,Enschede,52.2209855,6.8940537
Heracles Almelo,Chiel Olde Keizer,18.0,Left-Back,FC Twente U21,-,in,Winter,,Eredivisie,2021,2021/2022,Netherlands,Twente Enschede FC,,,,Enschede,52.2209855,6.8940537
PEC Zwolle,Max de Waal,19.0,Attacking Midfield,Ajax U21,loan transfer,in,Winter,,Eredivisie,2021,2021/2022,Netherlands,Ajax Amsterdam,,,,Amsterdam,52.3730796,4.8924534
PEC Zwolle,Gabi Caschili,18.0,Defensive Midfield,PEC Zwolle U21,-,in,Winter,,Eredivisie,2021,2021/2022,Netherlands,PEC Zwolle,,,,,,
Sparta Rotterdam,Jeremy van Mullem,22.0,Defensive Midfield,Sparta U21,-,in,Winter,,Eredivisie,2021,2021/2022,Netherlands,Sparta,,,,,,
Vitesse Arnhem,Gyan de Regt,18.0,Left Winger,Vitesse U21,-,in,Winter,,Eredivisie,2021,2021/2022,Netherlands,Vitesse Arnhem,Arnhem,51.984257,5.9108573,Arnhem,51.984257,5.9108573
Ajax Amsterdam,Naci Ünüvar,19.0,Left Winger,Ajax U21,-,in,Summer,,Eredivisie,2022,2022/2023,Netherlands,Ajax Amsterdam,Amsterdam,52.3730796,4.8924534,Amsterdam,52.3730796,4.8924534
Ajax Amsterdam,Youri Regeer,18.0,Central Midfield,Ajax U21,-,in,Summer,,Eredivisie,2022,2022/2023,Netherlands,Ajax Amsterdam,Amsterdam,52.3730796,4.8924534,Amsterdam,52.3730796,4.8924534
AZ Alkmaar,Myron van Brederode,19.0,Left Winger,AZ U18,-,in,Summer,,Eredivisie,2022,2022/2023,Netherlands,SS Lazio,,,,Rome,41.8933203,12.4829321
AZ Alkmaar,Zico Buurmeester,20.0,Central Midfield,AZ Alkmaar U21,-,in,Summer,,Eredivisie,2022,2022/2023,Netherlands,AZ Alkmaar,,,,,,
AZ Alkmaar,Sem Westerveld,19.0,Goalkeeper,AZ Alkmaar U21,-,in,Summer,,Eredivisie,2022,2022/2023,Netherlands,AZ Alkmaar,,,,,,
AZ Alkmaar,Maxim Dekker,18.0,Centre-Back,AZ Alkmaar U21,-,in,Summer,,Eredivisie,2022,2022/2023,Netherlands,AZ Alkmaar,,,,,,
SC Cambuur-Leeuwarden,Floris Smand,19.0,Centre-Back,SC Cambuur U21,-,in,Summer,,Eredivisie,2022,2022/2023,Netherlands,SC Cambuur,Leeuwarden,53.2005936,5.7918548,,,
SC Cambuur-Leeuwarden,Milan Smit,19.0,Centre-Forward,SC Cambuur U21,-,in,Summer,,Eredivisie,2022,2022/2023,Netherlands,SC Cambuur,Leeuwarden,53.2005936,5.7918548,,,
FC Emmen,Max Wolfs,20.0,Goalkeeper,Emmen U21,-,in,Summer,,Eredivisie,2022,2022/2023,Netherlands,Emmen,Emmen,52.75286615,6.952513466208563,,,
FC Emmen,Remi van Ekeris,19.0,Central Midfield,Emmen U21,-,in,Summer,,Eredivisie,2022,2022/2023,Netherlands,Emmen,Emmen,52.75286615,6.952513466208563,,,
FC Emmen,Luciano Carty,20.0,Left Winger,Emmen U21,-,out,Summer,,Eredivisie,2022,2022/2023,Netherlands,Emmen,Emmen,52.75286615,6.952513466208563,,,
Excelsior Rotterdam,Nathan Markelo,23.0,Right-Back,PSV U21,free transfer,in,Summer,0.0,Eredivisie,2022,2022/2023,Netherlands,PSV Eindhoven,Rotterdam,51.9244424,4.47775,Eindhoven,51.4392648,5.478633
