club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,base_club_name,location_new,latitude_new,longitude_new,location_old,latitude_old,longitude_old
FC Schalke 04,Mike Hanke,18.0,Centre-Forward,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Volkan Ünlü,18.0,Goalkeeper,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Fabian Lamotte,19.0,Right-Back,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
Hamburger SV,Fabian Bröcker,19.0,Central Midfield,Hamburg U19,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,Hamburg,,,,,,
1.FC Nuremberg,Stefan Kießling,18.0,Centre-Forward,Nürnberg U19,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,Nürnberg,,,,,,
VfL Wolfsburg,Patrick Platins,19.0,Goalkeeper,Wolfsburg U19,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,Wolfsburg,Wolfsburg,52.4205588,10.7861682,,,
FC Hansa Rostock,Joakim Persson,27.0,Centre-Back,Esbjerg fB,free transfer,in,Summer,0.0,1 Bundesliga,2002,2002/2003,Germany,Esbjerg f,,,,,,
FC Hansa Rostock,Marcel von Walsleben-Schied,18.0,Second Striker,H. Rostock U19,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,H. Rostock,,,,,,
SV Werder Bremen,Blaise Mamoum,22.0,Centre-Forward,W. Bremen Res.,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,W. Bremen,Bremen,53.0758196,8.8071646,,,
SV Werder Bremen,Christian Schulz,19.0,Centre-Back,W. Bremen Res.,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,W. Bremen,Bremen,53.0758196,8.8071646,,,
SV Werder Bremen,Stefan Beckert,20.0,Defensive Midfield,W. Bremen Res.,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,W. Bremen,Bremen,53.0758196,8.8071646,,,
SV Werder Bremen,Marco Stier,18.0,Left Winger,W. Bremen U19,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,W. Bremen,Bremen,53.0758196,8.8071646,,,
Hertha BSC,Nando Rafael,18.0,Centre-Forward,Ajax U21,€250Th.,in,Summer,0.25,1 Bundesliga,2002,2002/2003,Germany,Ajax,Berlin,52.5170365,13.3888599,,,
Arminia Bielefeld,Mirnel Sadovic,18.0,Centre-Forward,A. Vienna Res.,free transfer,in,Summer,0.0,1 Bundesliga,2002,2002/2003,Germany,A. Vienna,,,,,,
Arminia Bielefeld,Sebastian Völzow,19.0,Goalkeeper,Bielefeld U19,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,Bielefeld,,,,,,
VfL Bochum,Alexander Thamm,19.0,Centre-Back,VfL Bochum U19,-,in,Summer,,1 Bundesliga,2002,2002/2003,Germany,VfL Bochum,Bochum,51.4818111,7.2196635,Bochum,51.4818111,7.2196635
FC Schalke 04,Michael Delura,18.0,Right Winger,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2003,2003/2004,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
SV Werder Bremen,Nelson Valdez,19.0,Centre-Forward,W. Bremen Res.,-,in,Summer,,1 Bundesliga,2003,2003/2004,Germany,W. Bremen,Bremen,53.0758196,8.8071646,,,
Borussia Dortmund,Sahr Senesie,18.0,Centre-Forward,B. Dortmund U19,-,in,Summer,,1 Bundesliga,2003,2003/2004,Germany,B. Dortmund,Dortmund,51.5142273,7.4652789,,,
VfB Stuttgart,Marco Caligiuri,19.0,Centre-Back,Stuttgart U19,-,in,Summer,,1 Bundesliga,2003,2003/2004,Germany,Stuttgart,Stuttgart,48.7784485,9.1800132,,,
Hamburger SV,Eren Sen,18.0,Centre-Forward,Hamburg U19,-,in,Summer,,1 Bundesliga,2003,2003/2004,Germany,Hamburg,,,,,,
Eintracht Frankfurt,Alexander Huber,18.0,Right-Back,Frankfurt U19,-,in,Summer,,1 Bundesliga,2003,2003/2004,Germany,Frankfurt,Frankfurt,50.1106444,8.6820917,,,
TSV 1860 Munich,Daniel Baier,19.0,Defensive Midfield,TSV 1860 U19,-,in,Summer,,1 Bundesliga,2003,2003/2004,Germany,TSV 1860,,,,,,
SC Freiburg,Jürgen Gjasula,17.0,Defensive Midfield,SC Freiburg U19,-,in,Summer,,1 Bundesliga,2003,2003/2004,Germany,SC Freiburg,Freiburg im Breisgau,47.9960901,7.8494005,Freiburg im Breisgau,47.9960901,7.8494005
Hannover 96,Per Mertesacker,18.0,Centre-Back,Hannover 96 U19,-,in,Summer,,1 Bundesliga,2003,2003/2004,Germany,Hannover 96,,,,,,
Hannover 96,Björn Lindemann,19.0,Attacking Midfield,Hannover 96 U19,-,in,Summer,,1 Bundesliga,2003,2003/2004,Germany,Hannover 96,,,,,,
1.FC Kaiserslautern,Michael Lehmann,18.0,Defensive Midfield,K'lautern U19,-,in,Summer,,1 Bundesliga,2003,2003/2004,Germany,K'lautern,,,,,,
1. FC Köln,Lukas Podolski,18.0,Attacking Midfield,1.FC Köln U19,-,in,Winter,,1 Bundesliga,2003,2003/2004,Germany,1.FC Köln,Cologne,50.938361,6.959974,,,
SV Werder Bremen,Aaron Hunt,17.0,Attacking Midfield,W. Bremen U19,-,in,Summer,,1 Bundesliga,2004,2004/2005,Germany,W. Bremen,Bremen,53.0758196,8.8071646,,,
VfL Bochum,Tommy Bechmann,22.0,Centre-Forward,Esbjerg fB,€1.50m,in,Summer,1.5,1 Bundesliga,2004,2004/2005,Germany,Esbjerg f,Bochum,51.4818111,7.2196635,,,
VfL Bochum,Ersan Tekkan,19.0,Attacking Midfield,VfL Bochum U19,-,in,Summer,,1 Bundesliga,2004,2004/2005,Germany,VfL Bochum,Bochum,51.4818111,7.2196635,Bochum,51.4818111,7.2196635
FC Schalke 04,Tim Hoogland,19.0,Centre-Back,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2004,2004/2005,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Simon Talarek,18.0,Centre-Back,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2004,2004/2005,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Kai Hesse,19.0,Centre-Forward,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2004,2004/2005,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
Hamburger SV,Mustafa Kucukovic,17.0,Centre-Forward,VfL Bochum U19,free transfer,in,Summer,0.0,1 Bundesliga,2004,2004/2005,Germany,VfL Bochum,,,,Bochum,51.4818111,7.2196635
Hamburger SV,Besart Berisha,18.0,Centre-Forward,TeBe Berlin U19,free transfer,in,Summer,0.0,1 Bundesliga,2004,2004/2005,Germany,TeBe Berlin,,,,,,
Hertha BSC,Lukasz Piszczek,19.0,Right-Back,Gwarek U19,€50Th.,in,Summer,0.05,1 Bundesliga,2004,2004/2005,Germany,Gwarek,Berlin,52.5170365,13.3888599,,,
Hannover 96,Sezai Demircan,19.0,Left Winger,Hannover 96 U19,-,in,Summer,,1 Bundesliga,2004,2004/2005,Germany,Hannover 96,,,,,,
Hannover 96,Fabian Montabell,19.0,Centre-Forward,Hannover 96 U19,-,in,Summer,,1 Bundesliga,2004,2004/2005,Germany,Hannover 96,,,,,,
1.FC Nuremberg,Philipp Tschauner,18.0,Goalkeeper,Nürnberg U19,-,in,Summer,,1 Bundesliga,2004,2004/2005,Germany,Nürnberg,,,,,,
Arminia Bielefeld,Christian Wieczorek,18.0,Attacking Midfield,Bielefeld U19,-,in,Summer,,1 Bundesliga,2004,2004/2005,Germany,Bielefeld,,,,,,
Bayer 04 Leverkusen,Gonzalo Castro,17.0,Central Midfield,Leverkusen U19,-,in,Winter,,1 Bundesliga,2004,2004/2005,Germany,Leverkusen,Leverkusen,51.0324743,6.9881194,,,
Bayer 04 Leverkusen,Sascha Dum,18.0,Left Midfield,Leverkusen U19,-,in,Winter,,1 Bundesliga,2004,2004/2005,Germany,Leverkusen,Leverkusen,51.0324743,6.9881194,,,
VfL Bochum,Dennis Grote,18.0,Defensive Midfield,VfL Bochum U19,-,in,Winter,,1 Bundesliga,2004,2004/2005,Germany,VfL Bochum,Bochum,51.4818111,7.2196635,Bochum,51.4818111,7.2196635
SC Freiburg,Dennis Aogo,17.0,Defensive Midfield,SC Freiburg U19,-,in,Winter,,1 Bundesliga,2004,2004/2005,Germany,SC Freiburg,Freiburg im Breisgau,47.9960901,7.8494005,Freiburg im Breisgau,47.9960901,7.8494005
Hannover 96,Sören Halfar,17.0,Left-Back,Hannover 96 U19,-,in,Winter,,1 Bundesliga,2004,2004/2005,Germany,Hannover 96,,,,,,
Arminia Bielefeld,Diego León,20.0,Attacking Midfield,Real Madrid B,loan transfer,in,Winter,,1 Bundesliga,2004,2004/2005,Germany,Real Madrid,,,,Madrid,40.4167047,-3.7035825
FC Schalke 04,Niko Bungert,18.0,Centre-Back,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2005,2005/2006,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Manuel Neuer,19.0,Goalkeeper,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2005,2005/2006,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
Eintracht Frankfurt,Mounir Chaftar,19.0,Left-Back,Frankfurt U19,-,in,Summer,,1 Bundesliga,2005,2005/2006,Germany,Frankfurt,Frankfurt,50.1106444,8.6820917,,,
Hannover 96,Hendrik Hahne,19.0,Attacking Midfield,Hannover 96 U19,-,in,Summer,,1 Bundesliga,2005,2005/2006,Germany,Hannover 96,,,,,,
Hannover 96,Morten Jensen,17.0,Goalkeeper,Hannover 96 U19,-,in,Summer,,1 Bundesliga,2005,2005/2006,Germany,Hannover 96,,,,,,
Hannover 96,Jan Rosenthal,19.0,Second Striker,Hannover 96 U19,-,in,Summer,,1 Bundesliga,2005,2005/2006,Germany,Hannover 96,,,,,,
1.FC Nuremberg,Chhunly Pagenburg,18.0,Centre-Forward,Nürnberg U19,-,in,Summer,,1 Bundesliga,2005,2005/2006,Germany,Nürnberg,,,,,,
1.FC Kaiserslautern,Fabian Schönheim,18.0,Centre-Back,K'lautern U19,-,in,Summer,,1 Bundesliga,2005,2005/2006,Germany,K'lautern,,,,,,
1.FC Nuremberg,Jan Kristiansen,24.0,Central Midfield,Esbjerg fB,€350Th.,in,Winter,0.35,1 Bundesliga,2005,2005/2006,Germany,Esbjerg f,,,,,,
FC Schalke 04,Mesut Özil,17.0,Attacking Midfield,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2006,2006/2007,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Sebastian Boenisch,19.0,Left-Back,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2006,2006/2007,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Timo Kunert,19.0,Defensive Midfield,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2006,2006/2007,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Dennis Lamczyk,19.0,Goalkeeper,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2006,2006/2007,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
Bayer 04 Leverkusen,Assimiou Touré,18.0,Centre-Back,Leverkusen U19,-,in,Summer,,1 Bundesliga,2006,2006/2007,Germany,Leverkusen,Leverkusen,51.0324743,6.9881194,,,
Hertha BSC,Chinedu Ede,19.0,Right Winger,Hertha BSC U19,-,in,Summer,,1 Bundesliga,2006,2006/2007,Germany,Hertha BSC,Berlin,52.5170365,13.3888599,Berlin,52.5170365,13.3888599
1.FSV Mainz 05,Mario Vrancic,17.0,Central Midfield,Mainz 05 U19,-,in,Summer,,1 Bundesliga,2006,2006/2007,Germany,Mainz 05,Mainz,50.0012314,8.2762513,,,
Arminia Bielefeld,Umut Kocin,18.0,Attacking Midfield,Hamburg U19,free transfer,in,Summer,0.0,1 Bundesliga,2006,2006/2007,Germany,Hamburg,,,,,,
Arminia Bielefeld,Daniel Riemer,19.0,Goalkeeper,Bielefeld U19,-,in,Summer,,1 Bundesliga,2006,2006/2007,Germany,Bielefeld,,,,,,
Eintracht Frankfurt,Faton Toski,19.0,Attacking Midfield,Frankfurt U19,-,in,Summer,,1 Bundesliga,2006,2006/2007,Germany,Frankfurt,Frankfurt,50.1106444,8.6820917,,,
FC Energie Cottbus,Lukasz Kanik,18.0,Centre-Back,Gornik U19,€25Th.,in,Summer,0.025,1 Bundesliga,2006,2006/2007,Germany,Gornik,,,,,,
FC Energie Cottbus,Christof Neumann,18.0,Left Midfield,E. Cottbus U19,-,in,Summer,,1 Bundesliga,2006,2006/2007,Germany,E. Cottbus,,,,,,
FC Schalke 04,Ralf Fährmann,18.0,Goalkeeper,Schalke 04 U19,-,in,Winter,,1 Bundesliga,2006,2006/2007,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
Bayern Munich,Toni Kroos,17.0,Central Midfield,FC Bayern U19,-,in,Summer,,1 Bundesliga,2007,2007/2008,Germany,FC Bayern,Munich,48.1371079,11.5753822,,,
Hamburger SV,Sebastian Langkamp,19.0,Centre-Back,FC Bayern U19,free transfer,in,Summer,0.0,1 Bundesliga,2007,2007/2008,Germany,FC Bayern,,,,,,
Hamburger SV,Raphael Wolf,19.0,Goalkeeper,Hamburg U19,-,in,Summer,,1 Bundesliga,2007,2007/2008,Germany,Hamburg,,,,,,
Hamburger SV,Eric Maxim Choupo-Moting,18.0,Centre-Forward,Hamburg U19,-,in,Summer,,1 Bundesliga,2007,2007/2008,Germany,Hamburg,,,,,,
Eintracht Frankfurt,Kreso Ljubicic,18.0,Central Midfield,Frankfurt U19,-,in,Summer,,1 Bundesliga,2007,2007/2008,Germany,Frankfurt,Frankfurt,50.1106444,8.6820917,,,
SV Werder Bremen,Max Kruse,19.0,Second Striker,W. Bremen U19,-,in,Summer,,1 Bundesliga,2007,2007/2008,Germany,W. Bremen,Bremen,53.0758196,8.8071646,,,
FC Schalke 04,Benedikt Höwedes,19.0,Centre-Back,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2007,2007/2008,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
Karlsruher SC,Lars Stindl,18.0,Attacking Midfield,Karlsruhe U19,-,in,Summer,,1 Bundesliga,2007,2007/2008,Germany,Karlsruhe,,,,,,
FC Hansa Rostock,Ryan Gyaki,21.0,Attacking Midfield,Sheff Utd U23,free transfer,in,Summer,0.0,1 Bundesliga,2007,2007/2008,Germany,Sheff Utd,,,,,,
MSV Duisburg,Simon Terodde,19.0,Centre-Forward,Duisburg U19,-,in,Summer,,1 Bundesliga,2007,2007/2008,Germany,Duisburg,,,,,,
MSV Duisburg,Matthias Tietz,17.0,Defensive Midfield,Duisburg U19,-,in,Summer,,1 Bundesliga,2007,2007/2008,Germany,Duisburg,,,,,,
FC Schalke 04,Mohamed Amsif,19.0,Goalkeeper,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Carlos Zambrano,18.0,Centre-Back,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Levan Kenia,17.0,Attacking Midfield,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
Bayer 04 Leverkusen,Richard Sukuta-Pasu,18.0,Centre-Forward,Leverkusen U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,Leverkusen,Leverkusen,51.0324743,6.9881194,,,
Bayer 04 Leverkusen,Marcel Risse,18.0,Right Midfield,Leverkusen U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,Leverkusen,Leverkusen,51.0324743,6.9881194,,,
Bayer 04 Leverkusen,Bastian Oczipka,19.0,Left-Back,Leverkusen U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,Leverkusen,Leverkusen,51.0324743,6.9881194,,,
Hannover 96,Konstantin Rausch,18.0,Left-Back,Hannover 96 U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,Hannover 96,,,,,,
Hannover 96,Gunnar Heidar Thorvaldsson,26.0,Centre-Forward,Esbjerg fB,€135Th.,out,Summer,0.135,1 Bundesliga,2008,2008/2009,Germany,Esbjerg f,,,,,,
VfL Wolfsburg,Alexander Esswein,18.0,Right Winger,K'lautern U19,€100Th.,in,Summer,0.1,1 Bundesliga,2008,2008/2009,Germany,K'lautern,Wolfsburg,52.4205588,10.7861682,,,
VfL Wolfsburg,Marwin Hitz,20.0,Goalkeeper,St. Gallen U21,free transfer,in,Summer,0.0,1 Bundesliga,2008,2008/2009,Germany,St. Gallen,Wolfsburg,52.4205588,10.7861682,,,
SV Werder Bremen,Sebastian Mielitz,18.0,Goalkeeper,W. Bremen U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,W. Bremen,Bremen,53.0758196,8.8071646,,,
Hertha BSC,Florian Riedel,18.0,Right-Back,Hertha BSC U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,Hertha BSC,Berlin,52.5170365,13.3888599,Berlin,52.5170365,13.3888599
Hertha BSC,Sascha Burchert,18.0,Goalkeeper,Hertha BSC U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,Hertha BSC,Berlin,52.5170365,13.3888599,Berlin,52.5170365,13.3888599
TSG 1899 Hoffenheim,Jonas Strifler,18.0,Right-Back,Hoffenheim U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,Hoffenheim,Sinsheim,49.2553,8.87722,,,
FC Energie Cottbus,Marc-Philipp Zimmermann,18.0,Centre-Forward,E. Cottbus U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,E. Cottbus,,,,,,
Hamburger SV,Miroslav Stepanek,18.0,Centre-Back,Hamburg U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,Hamburg,,,,,,
1. FC Köln,Michael Gardawski,17.0,Left Midfield,1.FC Köln U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,1.FC Köln,Cologne,50.938361,6.959974,,,
1. FC Köln,Taner Yalcin,18.0,Defensive Midfield,1.FC Köln U19,-,in,Summer,,1 Bundesliga,2008,2008/2009,Germany,1.FC Köln,Cologne,50.938361,6.959974,,,
FC Schalke 04,Marvin Pourié,18.0,Centre-Forward,Liverpool U18,€250Th.,in,Winter,0.25,1 Bundesliga,2008,2008/2009,Germany,Liverpool,Gelsenkirchen,51.5110321,7.0960124,,,
SV Werder Bremen,Márkó Futács,18.0,Centre-Forward,AS Nancy B,€150Th.,in,Winter,0.15,1 Bundesliga,2008,2008/2009,Germany,AS Nancy,Bremen,53.0758196,8.8071646,,,
VfL Bochum,Kevin Vogt,17.0,Centre-Back,VfL Bochum U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,VfL Bochum,Bochum,51.4818111,7.2196635,Bochum,51.4818111,7.2196635
Hertha BSC,Fanol Perdedaj,17.0,Central Midfield,Hertha BSC U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Hertha BSC,Berlin,52.5170365,13.3888599,Berlin,52.5170365,13.3888599
Hamburger SV,Tolgay Arslan,18.0,Central Midfield,B. Dortmund U19,free transfer,in,Summer,0.0,1 Bundesliga,2009,2009/2010,Germany,B. Dortmund,,,,,,
Hamburger SV,Maximilian Beister,18.0,Right Winger,Hamburg U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Hamburg,,,,,,
Borussia Dortmund,Marc Hornschuh,18.0,Centre-Back,B. Dortmund U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,B. Dortmund,Dortmund,51.5142273,7.4652789,,,
TSG 1899 Hoffenheim,Kevin Conrad,18.0,Centre-Back,Hoffenheim U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Hoffenheim,Sinsheim,49.2553,8.87722,,,
TSG 1899 Hoffenheim,Manuel Gulde,18.0,Centre-Back,Hoffenheim U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Hoffenheim,Sinsheim,49.2553,8.87722,,,
TSG 1899 Hoffenheim,Marco Terrazzino,18.0,Attacking Midfield,Hoffenheim U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Hoffenheim,Sinsheim,49.2553,8.87722,,,
FC Schalke 04,Christoph Moritz,19.0,Central Midfield,Aachen U19,free transfer,in,Summer,0.0,1 Bundesliga,2009,2009/2010,Germany,Aachen,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,David Loheider,18.0,Centre-Forward,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Joel Matip,17.0,Centre-Back,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Predrag Stevanovic,18.0,Attacking Midfield,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
FC Schalke 04,Marvin Pachan,19.0,Right-Back,Schalke 04 U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Schalke 04,Gelsenkirchen,51.5110321,7.0960124,,,
Bayer 04 Leverkusen,Burak Kaplan,19.0,Attacking Midfield,Leverkusen U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Leverkusen,Leverkusen,51.0324743,6.9881194,,,
1. FC Köln,Stephan Salger,19.0,Centre-Back,1.FC Köln U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,1.FC Köln,Cologne,50.938361,6.959974,,,
1. FC Köln,José Pierre Vunguidica,19.0,Left Winger,1.FC Köln U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,1.FC Köln,Cologne,50.938361,6.959974,,,
Eintracht Frankfurt,Cenk Tosun,18.0,Centre-Forward,Frankfurt U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Frankfurt,Frankfurt,50.1106444,8.6820917,,,
Borussia Mönchengladbach,Fabian Bäcker,19.0,Right Winger,M'gladbach U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,M'gladbach,Mönchengladbach,51.1947131,6.4353792,,,
Borussia Mönchengladbach,Tony Jantschke,19.0,Centre-Back,M'gladbach U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,M'gladbach,Mönchengladbach,51.1947131,6.4353792,,,
SC Freiburg,Oliver Baumann,19.0,Goalkeeper,SC Freiburg U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,SC Freiburg,Freiburg im Breisgau,47.9960901,7.8494005,Freiburg im Breisgau,47.9960901,7.8494005
1.FSV Mainz 05,André Schürrle,18.0,Left Winger,Mainz 05 U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Mainz 05,Mainz,50.0012314,8.2762513,,,
1.FSV Mainz 05,Jan Kirchhoff,18.0,Centre-Back,Mainz 05 U19,-,in,Summer,,1 Bundesliga,2009,2009/2010,Germany,Mainz 05,Mainz,50.0012314,8.2762513,,,
1.FC Nuremberg,Havard Nordtveit,19.0,Centre-Back,Arsenal Res.,Loan fee:€150Th.,in,Summer,0.15,1 Bundesliga,2009,2009/2010,Germany,Arsenal,,,,,,
1.FC Nuremberg,Tomasz Welnicki,19.0,Centre-Back,VfL Bochum U19,free transfer,in,Summer,0.0,1 Bundesliga,2009,2009/2010,Germany,VfL Bochum,,,,Bochum,51.4818111,7.2196635
1.FC Nuremberg,Güngör Kaya,19.0,Centre-Forward,VfL Bochum U19,free transfer,in,Summer,0.0,1 Bundesliga,2009,2009/2010,Germany,VfL Bochum,,,,Bochum,51.4818111,7.2196635
Bayer 04 Leverkusen,Lucas Rocha,18.0,Centre-Back,Portuguesa B,?,in,Winter,,1 Bundesliga,2009,2009/2010,Germany,Portuguesa,Leverkusen,51.0324743,6.9881194,,,
Bayer 04 Leverkusen,Lucas Rocha,18.0,Centre-Back,Portuguesa B,loan transfer,out,Winter,,1 Bundesliga,2009,2009/2010,Germany,Portuguesa,Leverkusen,51.0324743,6.9881194,,,
1. FC Köln,Alexander Vaaßen,18.0,Left-Back,1.FC Köln U19,-,in,Winter,,1 Bundesliga,2009,2009/2010,Germany,1.FC Köln,Cologne,50.938361,6.959974,,,
Borussia Mönchengladbach,Patrick Herrmann,18.0,Right Winger,M'gladbach U19,-,in,Winter,,1 Bundesliga,2009,2009/2010,Germany,M'gladbach,Mönchengladbach,51.1947131,6.4353792,,,
Borussia Dortmund,Marco Stiepermann,19.0,Attacking Midfield,B. Dortmund U19,-,in,Summer,,1 Bundesliga,2010,2010/2011,Germany,B. Dortmund,Dortmund,51.5142273,7.4652789,,,
Borussia Dortmund,Mario Götze,18.0,Attacking Midfield,B. Dortmund U19,-,in,Summer,,1 Bundesliga,2010,2010/2011,Germany,B. Dortmund,Dortmund,51.5142273,7.4652789,,,
Borussia Mönchengladbach,Bernhard Janeczek,18.0,Centre-Back,M'gladbach U19,-,in,Summer,,1 Bundesliga,2010,2010/2011,Germany,M'gladbach,Mönchengladbach,51.1947131,6.4353792,,,
Bayer 04 Leverkusen,Thanos Petsos,19.0,Defensive Midfield,Leverkusen U19,-,in,Summer,,1 Bundesliga,2010,2010/2011,Germany,Leverkusen,Leverkusen,51.0324743,6.9881194,,,
Hannover 96,Ron-Robert Zieler,21.0,Goalkeeper,Man Utd Res.,free transfer,in,Summer,0.0,1 Bundesliga,2010,2010/2011,Germany,Man Utd,,,,,,
Hannover 96,Christopher Avevor,18.0,Centre-Back,Hannover 96 U19,-,in,Summer,,1 Bundesliga,2010,2010/2011,Germany,Hannover 96,,,,,,
Hannover 96,Willi Evseev,18.0,Central Midfield,Hannover 96 U19,-,in,Summer,,1 Bundesliga,2010,2010/2011,Germany,Hannover 96,,,,,,
VfL Wolfsburg,Tolga Cigerci,18.0,Defensive Midfield,Wolfsburg U19,-,in,Summer,,1 Bundesliga,2010,2010/2011,Germany,Wolfsburg,Wolfsburg,52.4205588,10.7861682,,,
SV Werder Bremen,Lennart Thy,18.0,Centre-Forward,W. Bremen U19,-,in,Summer,,1 Bundesliga,2010,2010/2011,Germany,W. Bremen,Bremen,53.0758196,8.8071646,,,
SV Werder Bremen,Florian Trinks,18.0,Attacking Midfield,W. Bremen U19,-,in,Summer,,1 Bundesliga,2010,2010/2011,Germany,W. Bremen,Bremen,53.0758196,8.8071646,,,
1.FC Nuremberg,Robert Mak,19.0,Left Winger,Man City Res.,€250Th.,in,Summer,0.25,1 Bundesliga,2010,2010/2011,Germany,Man City,,,,,,
1.FC Nuremberg,Christoph Sauter,18.0,Right Winger,Mainz 05 U19,free transfer,in,Summer,0.0,1 Bundesliga,2010,2010/2011,Germany,Mainz 05,,,,,,
1.FC Nuremberg,Felicio Brown Forbes,18.0,Centre-Forward,Hertha BSC U19,?,in,Summer,,1 Bundesliga,2010,2010/2011,Germany,Hertha BSC,,,,Berlin,52.5170365,13.3888599
